(012239,48)
(012240,48)
(012241,48)
(012242,49)
(012243,47)
(012244,48)
(012245,48)
(012246,49)
(012247,47)
(012248,49)
(012249,47)
(012250,48)
(012251,48)
(012252,48)
(012253,48)
(012254,48)
(012255,48)
(012256,48)
(012257,48)
(012258,48)
(012259,48)
(012300,48)
(012301,48)
(012302,48)
(012303,49)
(012304,48)
(012305,52)
(012306,44)
(012307,47)
(012308,48)
(012309,49)
(012310,47)
(012311,48)
(012312,48)
(012313,48)
(012314,48)
(012315,48)
(012316,48)
(012317,48)
(012318,48)
(012319,48)
(012320,48)
(012321,48)
(012322,48)
(012323,48)
(012324,48)
(012325,48)
(012326,48)
(012327,49)
(012328,47)
(012329,48)
(012330,48)
(012331,48)
(012332,48)
(012333,48)
(012334,48)
(012335,48)
(012336,48)
(012337,49)
(012338,47)
(012339,48)
(012340,49)
(012341,49)
(012342,46)
(012343,49)
(012344,50)
(012345,45)
(012346,48)
(012347,48)
(012348,48)
(012349,48)
(012350,48)
(012351,48)
(012352,48)
(012353,48)
(012354,48)
(012355,48)
(012356,48)
(012357,48)
(012358,48)
(012359,48)
(012400,51)
(012401,46)
(012402,47)
(012403,50)
(012404,46)
(012405,48)
(012406,48)
(012407,48)
(012408,48)
(012409,48)
(012410,48)
(012411,48)
(012412,49)
(012413,48)
(012414,47)
(012415,48)
(012416,48)
(012417,48)
(012418,48)
(012419,48)
(012420,48)
(012421,48)
(012422,48)
(012423,48)
(012424,48)
(012425,48)
(012426,48)
(012427,48)
(012428,48)
(012429,48)
(012430,48)
(012431,48)
(012432,48)
(012433,48)
(012434,48)
(012435,48)
(012436,48)
(012437,48)
(012438,48)
(012439,48)
(012440,48)
(012441,48)
(012442,48)
(012443,48)
(012444,48)
(012445,48)
(012446,48)
(012447,48)
(012448,48)
(012449,48)
(012450,48)
(012451,48)
(012452,48)
(012453,48)
(012454,48)
(012455,48)
(012456,48)
(012457,48)
(012458,48)
(012459,48)
(012500,49)
(012501,47)
(012502,48)
(012503,48)
(012504,48)
(012505,48)
(012506,48)
(012507,48)
(012508,48)
(012509,48)
(012510,53)
(012511,43)
(012512,48)
(012513,48)
(012514,48)
(012515,48)
(012516,48)
(012517,48)
(012518,48)
(012519,49)
(012520,47)
(012521,52)
(012522,44)
(012523,48)
(012524,48)
(012525,48)
(012526,48)
(012527,48)
(012528,48)
(012529,48)
(012530,48)
(012531,48)
(012532,48)
(012533,48)
(012534,48)
(012535,48)
(012536,48)
(012537,48)
(012538,48)
(012539,48)
(012540,48)
(012541,48)
(012542,48)
(012543,48)
(012544,48)
(012545,48)
(012546,48)
(012547,49)
(012548,47)
(012549,48)
(012550,48)
(012551,48)
(012552,48)
(012553,48)
(012554,48)
(012555,48)
(012556,48)
(012557,48)
(012558,48)
(012559,48)
(012600,49)
(012601,48)
(012602,47)
(012603,48)
(012604,53)
(012605,43)
(012606,48)
(012607,48)
(012608,48)
(012609,48)
(012610,50)
(012611,48)
(012612,47)
(012613,47)
(012614,48)
(012615,48)
(012616,49)
(012617,47)
(012618,48)
(012619,48)
(012620,48)
(012621,49)
(012622,47)
(012623,48)
(012624,48)
(012625,48)
(012626,48)
(012627,48)
(012628,48)
(012629,48)
(012630,49)
(012631,47)
(012632,48)
(012633,48)
(012634,48)
(012635,48)
(012636,49)
(012637,47)
(012638,48)
(012639,55)
(012640,41)
(012641,48)
(012642,48)
(012643,48)
(012644,48)
(012645,48)
(012646,48)
(012647,48)
(012648,48)
(012649,49)
(012650,48)
(012651,48)
(012652,48)
(012653,49)
(012654,46)
(012655,48)
(012656,52)
(012657,48)
(012658,48)
(012659,46)
(012700,47)
(012701,48)
(012702,48)
(012703,47)
(012704,48)
(012705,48)
(012706,48)
(012707,49)
(012708,49)
(012709,50)
(012710,48)
(012711,49)
(012712,43)
(012713,48)
(012714,48)
(012715,48)
(012716,48)
(012717,48)
(012718,49)
(012719,47)
(012720,49)
(012721,47)
(012722,48)
(012723,48)
(012724,48)
(012725,48)
(012726,48)
(012727,48)
(012728,48)
(012729,48)
(012730,48)
(012731,48)
(012732,48)
(012733,48)
(012734,48)
(012735,51)
(012736,49)
(012737,45)
(012738,47)
(012739,48)
(012740,48)
(012741,48)
(012742,48)
(012743,48)
(012744,48)
(012745,48)
(012746,48)
(012747,48)
(012748,48)
(012749,48)
(012750,48)
(012751,49)
(012752,49)
(012753,46)
(012754,48)
(012755,48)
(012756,49)
(012757,49)
(012758,46)
(012759,48)
(012800,49)
(012801,47)
(012802,48)
(012803,48)
(012804,49)
(012805,47)
(012806,48)
(012807,48)
(012808,48)
(012809,48)
(012810,48)
(012811,50)
(012812,46)
(012813,48)
(012814,50)
(012815,50)
(012816,52)
(012817,41)
(012818,47)
(012819,48)
(012820,50)
(012821,46)
(012822,49)
(012823,47)
(012824,48)
(012825,48)
(012826,48)
(012827,48)
(012828,48)
(012829,48)
(012830,48)
(012831,48)
(012832,48)
(012833,48)
(012834,48)
(012835,48)
(012836,48)
(012837,48)
(012838,48)
(012839,48)
(012840,48)
(012841,49)
(012842,47)
(012843,48)
(012844,48)
(012845,48)
(012846,48)
(012847,48)
(012848,48)
(012849,48)
(012850,48)
(012851,48)
(012852,48)
(012853,48)
(012854,48)
(012855,48)
(012856,48)
(012857,48)
(012858,48)
(012859,48)
(012900,48)
(012901,50)
(012902,49)
(012903,48)
(012904,45)
(012905,48)
(012906,48)
(012907,48)
(012908,48)
(012909,48)
(012910,48)
(012911,51)
(012912,46)
(012913,47)
(012914,48)
(012915,48)
(012916,49)
(012917,47)
(012918,48)
(012919,48)
(012920,48)
(012921,48)
(012922,48)
(012923,48)
(012924,48)
(012925,48)
(012926,48)
(012927,48)
(012928,48)
(012929,48)
(012930,48)
(012931,48)
(012932,48)
(012933,48)
(012934,48)
(012935,48)
(012936,48)
(012937,48)
(012938,49)
(012939,47)
(012940,48)
(012941,48)
(012942,48)
(012943,48)
(012944,48)
(012945,48)
(012946,48)
(012947,48)
(012948,49)
(012949,47)
(012950,49)
(012951,47)
(012952,50)
(012953,46)
(012954,48)
(012955,48)
(012956,48)
(012957,48)
(012958,48)
(012959,48)
(013000,50)
(013001,46)
(013002,48)
(013003,48)
(013004,48)
(013005,48)
(013006,48)
(013007,48)
(013008,48)
(013009,48)
(013010,48)
(013011,48)
(013012,49)
(013013,47)
(013014,48)
(013015,48)
(013016,48)
(013017,49)
(013018,47)
(013019,48)
(013020,49)
(013021,49)
(013022,46)
(013023,48)
(013024,48)
(013025,48)
(013026,48)
(013027,48)
(013028,48)
(013029,48)
(013030,48)
(013031,49)
(013032,47)
(013033,48)
(013034,48)
(013035,48)
(013036,48)
(013037,48)
(013038,49)
(013039,47)
(013040,48)
(013041,48)
(013042,48)
(013043,48)
(013044,48)
(013045,48)
(013046,49)
(013047,47)
(013048,49)
(013049,47)
(013050,50)
(013051,46)
(013052,48)
(013053,49)
(013054,47)
(013055,48)
(013056,49)
(013057,47)
(013058,48)
(013059,48)
(013100,49)
(013101,48)
(013102,47)
(013103,48)
(013104,48)
(013105,48)
(013106,48)
(013107,48)
(013108,51)
(013109,49)
(013110,48)
(013111,54)
(013112,44)
(013113,48)
(013114,49)
(013115,48)
(013116,48)
(013117,49)
(013118,60)
(013119,28)
(013120,49)
(013121,47)
(013122,48)
(013123,48)
(013124,49)
(013125,47)
(013126,49)
(013127,47)
(013128,48)
(013129,48)
(013130,48)
(013131,48)
(013132,49)
(013133,47)
(013134,48)
(013135,48)
(013136,49)
(013137,47)
(013138,56)
(013139,52)
(013140,43)
(013141,48)
(013142,48)
(013143,54)
(013144,48)
(013145,48)
(013146,41)
(013147,42)
(013148,52)
(013149,44)
(013150,48)
(013151,48)
(013152,48)
(013153,48)
(013154,48)
(013155,48)
(013156,48)
(013157,48)
(013158,48)
(013159,48)
(013200,50)
(013201,46)
(013202,48)
(013203,48)
(013204,48)
(013205,49)
(013206,47)
(013207,49)
(013208,47)
(013209,48)
(013210,48)
(013211,48)
(013212,48)
(013213,48)
(013214,48)
(013215,48)
(013216,48)
(013217,48)
(013218,48)
(013219,49)
(013220,47)
(013221,48)
(013222,48)
(013223,51)
(013224,46)
(013225,47)
(013226,48)
(013227,48)
(013228,48)
(013229,48)
(013230,49)
(013231,47)
(013232,48)
(013233,48)
(013234,48)
(013235,48)
(013236,48)
(013237,49)
(013238,52)
(013239,43)
(013240,48)
(013241,48)
(013242,48)
(013243,49)
(013244,47)
(013245,48)
(013246,48)
(013247,48)
(013248,48)
(013249,48)
(013250,48)
(013251,48)
(013252,48)
(013253,48)
(013254,48)
(013255,48)
(013256,48)
(013257,48)
(013258,48)
(013259,48)
(013300,48)
(013301,48)
(013302,48)
(013303,48)
(013304,48)
(013305,48)
(013306,48)
(013307,48)
(013308,49)
(013309,47)
(013310,48)
(013311,48)
(013312,48)
(013313,48)
(013314,48)
(013315,48)
(013316,48)
(013317,48)
(013318,48)
(013319,48)
(013320,48)
(013321,48)
(013322,48)
(013323,48)
(013324,48)
(013325,48)
(013326,48)
(013327,48)
(013328,48)
(013329,48)
(013330,48)
(013331,49)
(013332,47)
(013333,48)
(013334,49)
(013335,47)
(013336,48)
(013337,48)
(013338,48)
(013339,48)
(013340,48)
(013341,48)
(013342,48)
(013343,48)
(013344,48)
(013345,48)
(013346,48)
(013347,48)
(013348,48)
(013349,48)
(013350,48)
(013351,48)
(013352,48)
(013353,48)
(013354,48)
(013355,48)
(013356,48)
(013357,48)
(013358,48)
(013359,49)
(013400,47)
(013401,48)
(013402,48)
(013403,49)
(013404,47)
(013405,48)
(013406,48)
(013407,48)
(013408,48)
(013409,48)
(013410,48)
(013411,48)
(013412,49)
(013413,47)
(013414,48)
(013415,49)
(013416,47)
(013417,48)
(013418,48)
(013419,48)
(013420,48)
(013421,48)
(013422,48)
(013423,48)
(013424,48)
(013425,48)
(013426,48)
(013427,48)
(013428,48)
(013429,49)
(013430,47)
(013431,48)
(013432,48)
(013433,49)
(013434,47)
(013435,48)
(013436,48)
(013437,48)
(013438,48)
(013439,49)
(013440,49)
(013441,46)
(013442,48)
(013443,48)
(013444,48)
(013445,48)
(013446,49)
(013447,47)
(013448,48)
(013449,48)
(013450,48)
(013451,48)
(013452,49)
(013453,47)
(013454,48)
(013455,48)
(013456,48)
(013457,48)
(013458,48)
(013459,49)
(013500,49)
(013501,46)
(013502,48)
(013503,48)
(013504,48)
(013505,48)
(013506,48)
(013507,48)
(013508,48)
(013509,48)
(013510,48)
(013511,48)
(013512,48)
(013513,48)
(013514,48)
(013515,48)
(013516,48)
(013517,48)
(013518,48)
(013519,49)
(013520,47)
(013521,48)
(013522,49)
(013523,47)
(013524,48)
(013525,48)
(013526,48)
(013527,48)
(013528,48)
(013529,48)
(013530,48)
(013531,49)
(013532,47)
(013533,48)
(013534,48)
(013535,48)
(013536,48)
(013537,48)
(013538,48)
(013539,48)
(013540,48)
(013541,48)
(013542,48)
(013543,48)
(013544,48)
(013545,48)
(013546,48)
(013547,48)
(013548,48)
(013549,49)
(013550,47)
(013551,48)
(013552,48)
(013553,49)
(013554,47)
(013555,48)
(013556,48)
(013557,48)
(013558,48)
(013559,48)
(013600,59)
(013601,41)
(013602,44)
(013603,48)
(013604,49)
(013605,48)
(013606,47)
(013607,50)
(013608,46)
(013609,49)
(013610,47)
(013611,48)
(013612,49)
(013613,47)
(013614,48)
(013615,53)
(013616,48)
(013617,43)
(013618,48)
(013619,50)
(013620,48)
(013621,46)
(013622,48)
(013623,48)
(013624,48)
(013625,48)
(013626,48)
(013627,48)
(013628,48)
(013629,48)
(013630,48)
(013631,48)
(013632,50)
(013633,46)
(013634,48)
(013635,48)
(013636,48)
(013637,48)
(013638,48)
(013639,48)
(013640,49)
(013641,48)
(013642,47)
(013643,49)
(013644,47)
(013645,48)
(013646,48)
(013647,48)
(013648,48)
(013649,48)
(013650,48)
(013651,48)
(013652,48)
(013653,48)
(013654,48)
(013655,48)
(013656,48)
(013657,48)
(013658,48)
(013659,48)
(013700,48)
(013701,48)
(013702,48)
(013703,48)
(013704,48)
(013705,48)
(013706,48)
(013707,48)
(013708,48)
(013709,48)
(013710,48)
(013711,48)
(013712,48)
(013713,48)
(013714,48)
(013715,48)
(013716,48)
(013717,49)
(013718,47)
(013719,48)
(013720,48)
(013721,48)
(013722,48)
(013723,48)
(013724,49)
(013725,47)
(013726,50)
(013727,47)
(013728,47)
(013729,48)
(013730,49)
(013731,47)
(013732,48)
(013733,48)
(013734,48)
(013735,48)
(013736,48)
(013737,48)
(013738,48)
(013739,48)
(013740,48)
(013741,48)
(013742,48)
(013743,48)
(013744,48)
(013745,48)
(013746,49)
(013747,47)
(013748,48)
(013749,48)
(013750,48)
(013751,49)
(013752,47)
(013753,48)
(013754,48)
(013755,48)
(013756,48)
(013757,48)
(013758,49)
(013759,47)
(013800,49)
(013801,47)
(013802,48)
(013803,48)
(013804,48)
(013805,48)
(013806,48)
(013807,48)
(013808,48)
(013809,52)
(013810,45)
(013811,48)
(013812,47)
(013813,52)
(013814,44)
(013815,48)
(013816,49)
(013817,48)
(013818,47)
(013819,48)
(013820,50)
(013821,48)
(013822,48)
(013823,48)
(013824,48)
(013825,48)
(013826,48)
(013827,48)
(013828,49)
(013829,46)
(013830,47)
(013831,48)
(013832,48)
(013833,49)
(013834,47)
(013835,49)
(013836,47)
(013837,48)
(013838,48)
(013839,48)
(013840,48)
(013841,48)
(013842,48)
(013843,48)
(013844,48)
(013845,48)
(013846,48)
(013847,48)
(013848,48)
(013849,48)
(013850,48)
(013851,48)
(013852,48)
(013853,49)
(013854,47)
(013855,48)
(013856,48)
(013857,48)
(013858,48)
(013859,48)
(013900,48)
(013901,48)
(013902,48)
(013903,48)
(013904,48)
(013905,48)
(013906,48)
(013907,48)
(013908,48)
(013909,48)
(013910,48)
(013911,48)
(013912,48)
(013913,48)
(013914,48)
(013915,48)
(013916,49)
(013917,47)
(013918,48)
(013919,49)
(013920,47)
(013921,48)
(013922,48)
(013923,49)
(013924,47)
(013925,48)
(013926,48)
(013927,48)
(013928,48)
(013929,48)
(013930,48)
(013931,48)
(013932,49)
(013933,48)
(013934,48)
(013935,47)
(013936,48)
(013937,49)
(013938,47)
(013939,48)
(013940,48)
(013941,48)
(013942,48)
(013943,48)
(013944,48)
(013945,49)
(013946,47)
(013947,48)
(013948,48)
(013949,48)
(013950,48)
(013951,49)
(013952,49)
(013953,46)
(013954,50)
(013955,46)
(013956,48)
(013957,48)
(013958,48)
(013959,48)
(014000,48)
(014001,48)
(014002,48)
(014003,48)
(014004,49)
(014005,47)
(014006,48)
(014007,48)
(014008,48)
(014009,48)
(014010,48)
(014011,48)
(014012,48)
(014013,48)
(014014,48)
(014015,48)
(014016,48)
(014017,48)
(014018,48)
(014019,49)
(014020,47)
(014021,48)
(014022,48)
(014023,48)
(014024,48)
(014025,48)
(014026,49)
(014027,47)
(014028,48)
(014029,48)
(014030,48)
(014031,50)
(014032,51)
(014033,43)
(014034,48)
(014035,49)
(014036,49)
(014037,46)
(014038,48)
(014039,48)
(014040,48)
(014041,48)
(014042,48)
(014043,48)
(014044,48)
(014045,48)
(014046,48)
(014047,48)
(014048,48)
(014049,49)
(014050,47)
(014051,48)
(014052,48)
(014053,48)
(014054,48)
(014055,48)
(014056,48)
(014057,48)
(014058,48)
(014059,48)
(014100,50)
(014101,46)
(014102,49)
(014103,47)
(014104,49)
(014105,48)
(014106,47)
(014107,48)
(014108,51)
(014109,45)
(014110,49)
(014111,47)
(014112,48)
(014113,51)
(014114,45)
(014115,51)
(014116,45)
(014117,48)
(014118,48)
(014119,48)
(014120,48)
(014121,49)
(014122,47)
(014123,48)
(014124,48)
(014125,48)
(014126,48)
(014127,48)
(014128,48)
(014129,49)
(014130,47)
(014131,48)
(014132,48)
(014133,48)
(014134,48)
(014135,48)
(014136,48)
(014137,48)
(014138,48)
(014139,48)
(014140,48)
(014141,48)
(014142,48)
(014143,48)
(014144,48)
(014145,48)
(014146,48)
(014147,49)
(014148,47)
(014149,48)
(014150,48)
(014151,48)
(014152,49)
(014153,48)
(014154,47)
(014155,49)
(014156,47)
(014157,48)
(014158,48)
(014159,48)
(014200,48)
(014201,49)
(014202,47)
(014203,48)
(014204,48)
(014205,48)
(014206,48)
(014207,48)
(014208,48)
(014209,54)
(014210,55)
(014211,48)
(014212,48)
(014213,48)
(014214,51)
(014215,55)
(014216,47)
(014217,30)
(014218,44)
(014219,48)
(014220,48)
(014221,48)
(014222,48)
(014223,48)
(014224,48)
(014225,48)
(014226,48)
(014227,48)
(014228,48)
(014229,48)
(014230,48)
(014231,48)
(014232,48)
(014233,48)
(014234,48)
(014235,48)
(014236,48)
(014237,48)
(014238,48)
(014239,48)
(014240,49)
(014241,47)
(014242,48)
(014243,56)
(014244,53)
(014245,43)
(014246,48)
(014247,41)
(014248,48)
(014249,49)
(014250,48)
(014251,48)
(014252,49)
(014253,49)
(014254,47)
(014255,47)
(014256,47)
(014257,48)
(014258,47)
(014259,49)
(014300,48)
(014301,47)
(014302,52)
(014303,44)
(014304,48)
(014305,48)
(014306,48)
(014307,48)
(014308,48)
(014309,48)
(014310,48)
(014311,48)
(014312,48)
(014313,48)
(014314,48)
(014315,48)
(014316,48)
(014317,48)
(014318,48)
(014319,49)
(014320,47)
(014321,48)
(014322,48)
(014323,49)
(014324,48)
(014325,48)
(014326,55)
(014327,40)
(014328,48)
(014329,48)
(014330,48)
(014331,48)
(014332,48)
(014333,48)
(014334,48)
(014335,48)
(014336,48)
(014337,48)
(014338,48)
(014339,48)
(014340,49)
(014341,47)
(014342,48)
(014343,48)
(014344,48)
(014345,48)
(014346,48)
(014347,48)
(014348,48)
(014349,48)
(014350,48)
(014351,48)
(014352,48)
(014353,48)
(014354,48)
(014355,48)
(014356,48)
(014357,48)
(014358,48)
(014359,48)
(014400,49)
(014401,47)
(014402,50)
(014403,50)
(014404,44)
(014405,48)
(014406,48)
(014407,48)
(014408,48)
(014409,48)
(014410,49)
(014411,47)
(014412,48)
(014413,48)
(014414,48)
(014415,48)
(014416,48)
(014417,48)
(014418,48)
(014419,48)
(014420,48)
(014421,48)
(014422,48)
(014423,48)
(014424,48)
(014425,48)
(014426,48)
(014427,48)
(014428,48)
(014429,48)
(014430,48)
(014431,48)
(014432,48)
(014433,48)
(014434,48)
(014435,48)
(014436,48)
(014437,48)
(014438,48)
(014439,48)
(014440,48)
(014441,48)
(014442,48)
(014443,48)
(014444,48)
(014445,48)
(014446,48)
(014447,48)
(014448,48)
(014449,48)
(014450,48)
(014451,48)
(014452,48)
(014453,48)
(014454,48)
(014455,48)
(014456,48)
(014457,48)
(014458,48)
(014459,48)
(014500,50)
(014501,50)
(014502,46)
(014503,46)
(014504,48)
(014505,48)
(014506,49)
(014507,47)
(014508,48)
(014509,48)
(014510,48)
(014511,48)
(014512,48)
(014513,48)
(014514,49)
(014515,47)
(014516,48)
(014517,48)
(014518,48)
(014519,48)
(014520,48)
(014521,48)
(014522,48)
(014523,48)
(014524,48)
(014525,48)
(014526,48)
(014527,48)
(014528,48)
(014529,48)
(014530,48)
(014531,48)
(014532,48)
(014533,48)
(014534,48)
(014535,48)
(014536,48)
(014537,48)
(014538,48)
(014539,48)
(014540,49)
(014541,47)
(014542,48)
(014543,48)
(014544,48)
(014545,48)
(014546,48)
(014547,49)
(014548,48)
(014549,47)
(014550,48)
(014551,48)
(014552,48)
(014553,48)
(014554,48)
(014555,48)
(014556,49)
(014557,47)
(014558,50)
(014559,48)
(014600,46)
(014601,48)
(014602,48)
(014603,48)
(014604,48)
(014605,48)
(014606,48)
(014607,48)
(014608,49)
(014609,47)
(014610,48)
(014611,48)
(014612,48)
(014613,48)
(014614,48)
(014615,48)
(014616,48)
(014617,48)
(014618,50)
(014619,46)
(014620,48)
(014621,48)
(014622,48)
(014623,53)
(014624,51)
(014625,48)
(014626,48)
(014627,40)
(014628,49)
(014629,47)
(014630,48)
(014631,48)
(014632,48)
(014633,48)
(014634,48)
(014635,48)
(014636,49)
(014637,48)
(014638,47)
(014639,48)
(014640,48)
(014641,48)
(014642,48)
(014643,48)
(014644,48)
(014645,48)
(014646,48)
(014647,48)
(014648,48)
(014649,48)
(014650,48)
(014651,48)
(014652,48)
(014653,48)
(014654,52)
(014655,58)
(014656,36)
(014657,46)
(014658,49)
(014659,47)
(014700,48)
(014701,49)
(014702,47)
(014703,50)
(014704,46)
(014705,48)
(014706,48)
(014707,50)
(014708,48)
(014709,48)
(014710,48)
(014711,48)
(014712,48)
(014713,46)
(014714,48)
(014715,48)
(014716,49)
(014717,47)
(014718,48)
(014719,48)
(014720,48)
